Date,Vehicle_ID,Vehicle_Type,Driver_ID,City,State,Fuel_Type,Fuel_Quantity_Liters,Fuel_Price_Per_Liter_INR,Total_Fuel_Cost_INR,Distance_KM,Mileage_KMPL,Maintenance_Cost_INR,Department,Route_Type,Is_Fraud
2025-02-12,VH1110,Car,DR0510,Mumbai,Maharashtra,Petrol,13.39,97.93,1311.28,253.7,18.95,1785.5,Logistics,Highway,0
2025-07-29,VH1111,SUV,DR0511,Ahmedabad,Gujarat,Petrol,12.0,97.11,1165.32,138.6,11.55,418.66,Logistics,Urban,0
2024-05-24,VH1112,Mini-Truck,DR0512,Bengaluru,Karnataka,Diesel,10.32,93.92,969.25,144.1,13.96,1368.18,Administration,Mixed,0
2025-07-26,VH1113,Truck,DR0513,Chennai,Tamil Nadu,Diesel,19.05,88.82,1692.02,217.2,11.4,462.16,Administration,Highway,0
2024-06-21,VH1114,Bus,DR0514,Bengaluru,Karnataka,CNG,14.69,82.66,1214.28,80.5,5.48,565.39,Administration,Urban,0
2024-05-01,VH1115,Mini-Truck,DR0515,Chennai,Tamil Nadu,Diesel,8.47,87.82,743.84,100.2,11.83,967.97,Sales,Urban,0
2024-07-20,VH1116,Van,DR0516,Kolkata,West Bengal,CNG,11.67,84.49,986.0,154.2,13.21,1842.97,Administration,Urban,0
2024-02-08,VH1117,Bus,DR0517,Ahmedabad,Gujarat,CNG,33.26,78.98,2626.87,181.6,5.46,1079.87,Logistics,Highway,0
2024-09-18,VH1118,Truck,DR0518,Hyderabad,Telangana,Diesel,30.28,88.54,2680.99,268.6,8.87,941.99,Sales,Highway,0
2025-12-01,VH1119,Mini-Truck,DR0519,Ahmedabad,Gujarat,CNG,16.62,77.94,1295.36,177.0,10.65,1721.97,Maintenance,Highway,0
2025-08-05,VH1120,Car,DR0520,Ahmedabad,Gujarat,Petrol,10.86,102.24,1110.33,199.8,18.4,789.46,Sales,Mixed,0
2025-04-30,VH1121,Van,DR0521,Pune,Maharashtra,Diesel,1.15,85.03,97.78,15.3,13.29,793.59,Maintenance,Urban,0
2024-06-03,VH1122,Truck,DR0522,Delhi,Delhi,CNG,22.87,78.92,1804.9,119.6,5.23,999.63,Operations,Urban,0
2024-10-07,VH1123,Van,DR0523,Hyderabad,Telangana,Petrol,15.86,97.68,1549.2,183.7,11.58,1426.16,Operations,Highway,0
2024-04-28,VH1124,SUV,DR0524,Kolkata,West Bengal,Diesel,34.5,85.54,2951.13,30.8,0.89,548.59,Operations,Urban,1
2025-07-13,VH1125,Truck,DR0525,Mumbai,Maharashtra,Petrol,14.88,95.38,1419.25,147.8,9.93,1829.2,Maintenance,Highway,0
2025-05-25,VH1126,Car,DR0526,Pune,Maharashtra,Diesel,6.89,85.97,592.33,144.4,20.97,1606.84,Administration,Urban,0
2025-07-19,VH1127,Van,DR0527,Pune,Maharashtra,Diesel,6.38,92.9,592.7,80.8,12.66,1185.41,Administration,Urban,0
2025-08-04,VH1128,SUV,DR0528,Kolkata,West Bengal,Diesel,15.82,94.79,1499.58,156.1,9.87,1847.66,Maintenance,Mixed,0
2025-12-12,VH1129,Mini-Truck,DR0529,Pune,Maharashtra,Petrol,12.63,100.63,1270.96,169.8,13.44,1171.67,Sales,Highway,0
2024-09-22,VH1130,Mini-Truck,DR0530,Mumbai,Maharashtra,Diesel,7.76,86.0,667.36,80.1,10.32,1082.22,Operations,Urban,0
2024-05-05,VH1131,Mini-Truck,DR0531,Kolkata,West Bengal,Diesel,13.74,93.13,1279.61,120.5,8.77,891.68,Operations,Mixed,0
2025-04-08,VH1132,Car,DR0532,Kolkata,West Bengal,Diesel,9.82,85.28,837.45,213.5,21.74,807.25,Logistics,Mixed,0
2025-08-11,VH1133,Bus,DR0533,Delhi,Delhi,Petrol,0.37,95.65,35.39,2.8,7.54,1171.31,Logistics,Urban,0
2025-08-23,VH1134,SUV,DR0534,Mumbai,Maharashtra,Diesel,9.38,87.12,817.19,101.4,10.81,2237.89,Maintenance,Urban,0
2024-10-11,VH1135,Truck,DR0535,Bengaluru,Karnataka,Petrol,80.42,104.73,8422.39,42.6,0.53,804.68,Administration,Mixed,1
2025-04-26,VH1136,Car,DR0536,Chennai,Tamil Nadu,Petrol,0.96,102.29,98.2,15.1,15.7,1464.81,Logistics,Urban,0
2024-08-01,VH1137,SUV,DR0537,Bengaluru,Karnataka,Petrol,5.85,95.65,559.55,62.2,10.63,570.85,Operations,Urban,0
2024-11-10,VH1138,Bus,DR0538,Delhi,Delhi,CNG,16.08,81.61,1312.29,96.3,5.99,1041.44,Maintenance,Mixed,0
2025-06-01,VH1139,Bus,DR0539,Chennai,Tamil Nadu,CNG,36.34,75.85,2756.39,161.0,4.43,860.77,Administration,Highway,0
2024-10-23,VH1140,Mini-Truck,DR0540,Chennai,Tamil Nadu,Diesel,8.42,94.32,794.17,75.5,8.97,1220.99,Operations,Mixed,0
2024-06-01,VH1141,Bus,DR0541,Ahmedabad,Gujarat,Diesel,8.97,88.47,793.58,65.9,7.35,1162.36,Administration,Urban,0
2025-09-07,VH1142,SUV,DR0542,Bengaluru,Karnataka,Diesel,8.62,85.32,735.46,107.4,12.46,1018.34,Logistics,Mixed,0
2025-04-14,VH1143,Van,DR0543,Pune,Maharashtra,Petrol,16.63,96.93,1611.95,255.1,15.34,2183.57,Sales,Highway,0
2025-03-10,VH1144,Truck,DR0544,Kolkata,West Bengal,CNG,35.35,79.17,2798.66,241.1,6.82,839.17,Operations,Highway,0
2024-06-30,VH1145,Car,DR0545,Pune,Maharashtra,Diesel,7.56,88.59,669.74,111.0,14.68,2039.26,Logistics,Urban,0
2025-05-02,VH1146,Mini-Truck,DR0546,Pune,Maharashtra,Petrol,15.66,97.93,1533.58,129.8,8.29,1133.47,Maintenance,Urban,0
2025-11-22,VH1147,Van,DR0547,Bengaluru,Karnataka,Diesel,6.79,94.47,641.45,99.0,14.57,2061.09,Logistics,Mixed,0
2024-06-01,VH1148,Mini-Truck,DR0548,Pune,Maharashtra,CNG,2.96,77.11,228.25,30.8,10.39,1407.13,Maintenance,Urban,0
2025-02-27,VH1149,Car,DR0549,Bengaluru,Karnataka,Diesel,20.67,89.42,1848.31,257.8,12.47,1243.04,Maintenance,Highway,0
2024-11-12,VH1150,Truck,DR0550,Delhi,Delhi,Diesel,26.48,93.73,2481.97,171.6,6.48,681.74,Administration,Mixed,0
2024-01-10,VH1151,Truck,DR0551,Bengaluru,Karnataka,CNG,13.74,77.1,1059.35,114.3,8.32,306.66,Maintenance,Mixed,0
2025-02-11,VH1152,Car,DR0552,Chennai,Tamil Nadu,Petrol,9.92,98.66,978.71,143.8,14.5,71.87,Logistics,Highway,0
2024-04-28,VH1153,Bus,DR0553,Kolkata,West Bengal,Petrol,55.58,101.33,5631.92,130.4,7.16,120.31,Logistics,Mixed,1
2025-12-18,VH1154,Van,DR0554,Pune,Maharashtra,Diesel,4.63,86.59,400.91,60.7,13.11,20.82,Sales,Urban,0
2025-05-31,VH1155,Car,DR0555,Delhi,Delhi,Petrol,13.06,101.49,1325.46,172.0,13.17,1455.09,Maintenance,Highway,0
2024-02-20,VH1156,Bus,DR0556,Delhi,Delhi,CNG,22.53,84.65,1907.16,92.6,4.11,1562.42,Sales,Mixed,0
2024-02-23,VH1157,Truck,DR0557,Pune,Maharashtra,Petrol,19.39,104.32,2022.76,134.2,6.92,1608.14,Sales,Urban,0
2025-01-02,VH1158,SUV,DR0558,Hyderabad,Telangana,Petrol,12.82,98.89,1267.77,143.5,11.19,1570.46,Operations,Urban,0
2024-06-11,VH1159,Mini-Truck,DR0559,Mumbai,Maharashtra,Petrol,14.05,94.14,1322.67,127.7,9.09,1407.22,Operations,Urban,0
2025-08-18,VH1160,Van,DR0560,Chennai,Tamil Nadu,Petrol,7.22,103.46,746.98,102.9,14.25,767.3,Logistics,Mixed,0
2024-09-26,VH1161,SUV,DR0561,Mumbai,Maharashtra,Petrol,10.83,96.88,1049.21,110.1,10.17,1141.7,Maintenance,Highway,0
2025-03-29,VH1162,Car,DR0562,Chennai,Tamil Nadu,CNG,9.14,75.15,686.87,115.1,12.59,1200.95,Administration,Urban,0
2025-06-02,VH1163,Bus,DR0563,Chennai,Tamil Nadu,Petrol,31.73,99.96,3171.73,159.6,5.03,487.21,Administration,Mixed,0
2024-04-05,VH1164,Bus,DR0564,Chennai,Tamil Nadu,Diesel,24.9,93.82,2336.12,151.4,6.08,1888.79,Logistics,Highway,0
2025-08-10,VH1165,Mini-Truck,DR0565,Mumbai,Maharashtra,Diesel,22.18,89.43,1983.56,228.5,10.3,956.99,Maintenance,Highway,0
2024-09-22,VH1166,Mini-Truck,DR0566,Hyderabad,Telangana,Diesel,17.61,91.88,1618.01,220.8,12.54,577.82,Operations,Highway,0
2024-07-09,VH1167,SUV,DR0567,Kolkata,West Bengal,Petrol,17.87,102.14,1825.24,173.3,9.7,1253.62,Operations,Highway,0
2025-09-04,VH1168,Car,DR0568,Chennai,Tamil Nadu,Diesel,6.12,85.97,526.14,119.0,19.45,1429.52,Administration,Mixed,0
2025-03-25,VH1169,SUV,DR0569,Bengaluru,Karnataka,Diesel,16.63,91.45,1520.81,146.0,8.78,1637.81,Maintenance,Mixed,0
2025-11-30,VH1170,Truck,DR0570,Chennai,Tamil Nadu,CNG,12.59,85.0,1070.15,125.5,9.97,1855.11,Administration,Urban,0
2025-04-27,VH1171,Car,DR0571,Kolkata,West Bengal,Petrol,4.51,102.95,464.3,77.7,17.22,1641.7,Logistics,Urban,0
2024-05-23,VH1172,Mini-Truck,DR0572,Chennai,Tamil Nadu,CNG,12.57,77.74,977.19,134.7,10.72,1097.29,Logistics,Mixed,0
2024-05-25,VH1173,Car,DR0573,Hyderabad,Telangana,Diesel,4.47,86.72,387.64,84.5,18.91,1302.43,Operations,Mixed,0
2024-07-05,VH1174,Bus,DR0574,Ahmedabad,Gujarat,Petrol,18.26,104.29,1904.34,88.0,4.82,1478.23,Maintenance,Urban,0
2024-10-21,VH1175,Bus,DR0575,Ahmedabad,Gujarat,Diesel,8.68,90.53,785.8,61.9,7.13,1186.74,Sales,Urban,0
2025-06-02,VH1176,Van,DR0576,Pune,Maharashtra,Diesel,2.7,91.78,247.81,36.8,13.61,1907.37,Administration,Urban,0
2024-09-04,VH1177,Mini-Truck,DR0577,Pune,Maharashtra,Diesel,6.75,88.21,595.42,58.9,8.73,1552.07,Sales,Urban,0
2025-02-22,VH1178,Van,DR0578,Kolkata,West Bengal,Petrol,6.71,99.44,667.24,100.1,14.91,1579.04,Operations,Urban,0
2024-07-23,VH1179,Bus,DR0579,Ahmedabad,Gujarat,Petrol,35.02,94.58,3312.19,148.5,4.24,1383.12,Maintenance,Mixed,0
2024-09-16,VH1180,Mini-Truck,DR0580,Bengaluru,Karnataka,Diesel,4.87,89.75,437.08,51.2,10.52,1045.51,Administration,Urban,0
2025-07-16,VH1181,Bus,DR0581,Bengaluru,Karnataka,Diesel,8.33,89.66,746.87,38.3,4.6,1085.13,Sales,Urban,0
2025-07-30,VH1182,Truck,DR0582,Ahmedabad,Gujarat,Petrol,11.99,94.16,1128.98,133.8,11.16,1484.03,Maintenance,Mixed,0
2025-09-18,VH1183,SUV,DR0583,Bengaluru,Karnataka,Petrol,19.57,99.18,1940.95,174.0,8.89,598.05,Logistics,Mixed,0
2024-12-11,VH1184,Mini-Truck,DR0584,Delhi,Delhi,Petrol,11.9,101.33,1205.83,120.2,10.1,514.12,Administration,Urban,0
2024-05-09,VH1185,SUV,DR0585,Ahmedabad,Gujarat,Diesel,11.88,91.63,1088.56,158.9,13.38,920.1,Operations,Mixed,0
2025-12-31,VH1186,Truck,DR0586,Mumbai,Maharashtra,Diesel,65.49,90.98,5958.28,171.7,8.55,1629.85,Administration,Highway,1
2025-01-15,VH1187,Car,DR0587,Pune,Maharashtra,Diesel,1.57,91.78,144.09,23.0,14.66,514.93,Logistics,Urban,0
2024-06-15,VH1188,Car,DR0588,Hyderabad,Telangana,CNG,4.95,80.03,396.15,106.3,21.48,1653.77,Logistics,Mixed,0
2024-01-18,VH1189,Car,DR0589,Bengaluru,Karnataka,CNG,1.8,76.41,137.54,37.3,20.75,652.57,Operations,Urban,0
2025-12-16,VH1190,Truck,DR0590,Chennai,Tamil Nadu,Petrol,13.71,94.08,1289.84,128.6,9.38,1569.59,Logistics,Highway,0
2024-01-10,VH1191,Truck,DR0591,Kolkata,West Bengal,Petrol,22.21,102.31,2272.31,184.1,8.29,2076.42,Operations,Highway,0
2025-11-27,VH1192,Bus,DR0592,Kolkata,West Bengal,CNG,5.92,82.03,485.62,31.9,5.39,756.75,Sales,Urban,0
2024-01-21,VH1193,SUV,DR0593,Chennai,Tamil Nadu,Petrol,4.73,94.8,448.4,54.1,11.43,1817.35,Administration,Mixed,0
2025-07-10,VH1194,Van,DR0594,Bengaluru,Karnataka,Petrol,15.1,101.16,1527.52,221.1,14.64,2380.5,Operations,Highway,0
2024-11-15,VH1195,Bus,DR0595,Bengaluru,Karnataka,Petrol,32.33,96.31,3113.7,182.0,5.63,1336.16,Sales,Highway,0
2024-12-16,VH1196,Truck,DR0596,Chennai,Tamil Nadu,Diesel,18.95,85.06,1611.89,122.4,6.46,1093.18,Logistics,Mixed,0
2025-06-17,VH1197,Van,DR0597,Ahmedabad,Gujarat,Petrol,9.82,96.9,951.56,128.9,13.13,893.21,Sales,Urban,0
2025-08-03,VH1198,Mini-Truck,DR0598,Pune,Maharashtra,Diesel,6.67,95.0,633.65,69.6,10.43,1327.02,Operations,Mixed,0
2025-12-01,VH1199,Car,DR0599,Ahmedabad,Gujarat,Diesel,12.93,92.54,1196.54,272.6,21.09,1243.61,Sales,Highway,0
2025-09-10,VH1000,Bus,DR0500,Ahmedabad,Gujarat,Diesel,20.9,90.83,1898.35,154.0,7.37,1046.28,Logistics,Mixed,0
2024-05-31,VH1001,Truck,DR0501,Mumbai,Maharashtra,Diesel,11.44,94.01,1075.47,98.0,8.57,865.31,Logistics,Urban,0
2024-08-24,VH1002,Truck,DR0502,Delhi,Delhi,Diesel,5.84,91.6,534.94,60.3,10.32,965.99,Logistics,Urban,0
2025-03-24,VH1003,Car,DR0503,Chennai,Tamil Nadu,Diesel,4.12,93.74,386.21,82.7,20.07,895.09,Sales,Urban,0
2024-01-20,VH1004,Car,DR0504,Bengaluru,Karnataka,Diesel,15.79,90.22,1424.57,222.7,14.1,2185.08,Sales,Highway,0
2024-08-12,VH1005,Mini-Truck,DR0505,Ahmedabad,Gujarat,Petrol,21.01,103.91,2183.15,217.0,10.33,982.07,Sales,Highway,0
2024-10-07,VH1006,SUV,DR0506,Bengaluru,Karnataka,Petrol,3.58,98.38,352.2,50.0,13.95,766.92,Operations,Urban,0
2025-01-24,VH1007,Car,DR0507,Mumbai,Maharashtra,Diesel,3.69,90.75,334.87,79.6,21.57,1066.75,Administration,Mixed,0
2024-03-12,VH1008,Van,DR0508,Pune,Maharashtra,Petrol,13.32,96.04,1279.25,191.9,14.41,2107.3,Sales,Mixed,0
2024-11-24,VH1009,Mini-Truck,DR0509,Bengaluru,Karnataka,Diesel,6.13,94.67,580.33,53.6,8.75,1205.35,Sales,Urban,0
2025-08-07,VH1010,Car,DR0510,Kolkata,West Bengal,Diesel,4.88,94.09,459.16,73.3,15.03,2015.58,Logistics,Urban,0
2024-01-25,VH1011,Mini-Truck,DR0511,Hyderabad,Telangana,CNG,8.31,83.44,693.39,112.4,13.53,133.85,Operations,Urban,0
2024-07-08,VH1012,Car,DR0512,Pune,Maharashtra,CNG,13.6,78.15,1062.84,180.8,13.29,804.19,Administration,Highway,0
2024-06-10,VH1013,Van,DR0513,Pune,Maharashtra,CNG,18.78,78.77,1479.3,214.7,11.43,1585.7,Logistics,Highway,0
2024-08-19,VH1014,SUV,DR0514,Hyderabad,Telangana,Petrol,20.67,101.71,2102.35,216.4,10.47,1114.28,Maintenance,Highway,0
2025-07-10,VH1015,Mini-Truck,DR0515,Ahmedabad,Gujarat,Diesel,12.33,94.1,1160.25,107.4,8.71,724.84,Operations,Mixed,0
2024-04-01,VH1016,Car,DR0516,Chennai,Tamil Nadu,Petrol,5.86,97.64,572.17,99.4,16.96,518.88,Logistics,Mixed,0
2024-09-30,VH1017,Car,DR0517,Delhi,Delhi,Petrol,5.47,104.06,569.21,87.9,16.08,1123.89,Operations,Mixed,0
2024-08-27,VH1018,Mini-Truck,DR0518,Hyderabad,Telangana,Petrol,17.74,103.19,1830.59,143.5,8.09,1538.29,Administration,Highway,0
2025-08-03,VH1019,Van,DR0519,Chennai,Tamil Nadu,Diesel,11.93,88.59,1056.88,148.1,12.41,1150.44,Administration,Mixed,0
2025-09-24,VH1020,Car,DR0520,Hyderabad,Telangana,Petrol,5.44,102.77,559.07,83.9,15.41,1646.33,Sales,Urban,0
2024-07-30,VH1021,SUV,DR0521,Chennai,Tamil Nadu,Petrol,16.29,94.85,1545.11,178.9,10.98,559.5,Operations,Mixed,0
2025-01-29,VH1022,Bus,DR0522,Bengaluru,Karnataka,Diesel,18.34,85.91,1575.59,84.9,4.63,2257.17,Administration,Mixed,0
2025-04-27,VH1023,Van,DR0523,Kolkata,West Bengal,Diesel,9.44,88.44,834.87,138.0,14.62,678.55,Logistics,Mixed,0
2025-04-15,VH1024,Mini-Truck,DR0524,Pune,Maharashtra,Petrol,23.82,102.17,2433.69,215.6,9.05,1095.02,Operations,Highway,0
2024-07-24,VH1025,Bus,DR0525,Ahmedabad,Gujarat,Diesel,27.67,91.61,2534.85,111.8,4.04,1103.77,Administration,Urban,0
2025-08-09,VH1026,Bus,DR0526,Hyderabad,Telangana,Diesel,24.18,85.49,2067.15,133.5,5.52,777.45,Sales,Urban,0
2024-01-30,VH1027,Car,DR0527,Ahmedabad,Gujarat,Diesel,2.47,86.87,214.57,41.1,16.64,1237.59,Operations,Mixed,0
2025-08-06,VH1028,SUV,DR0528,Hyderabad,Telangana,Diesel,8.79,91.63,805.43,86.4,9.83,1615.48,Administration,Mixed,0
2025-06-13,VH1029,Mini-Truck,DR0529,Kolkata,West Bengal,Diesel,9.16,88.55,811.12,94.5,10.32,819.66,Logistics,Urban,0
2024-11-10,VH1030,Truck,DR0530,Ahmedabad,Gujarat,Petrol,31.92,102.13,3259.99,194.1,6.08,1870.84,Logistics,Mixed,0
2024-10-01,VH1031,Mini-Truck,DR0531,Delhi,Delhi,Petrol,2.35,95.74,224.99,20.5,8.74,896.3,Logistics,Urban,0
2025-06-15,VH1032,Truck,DR0532,Kolkata,West Bengal,CNG,14.24,80.46,1145.75,104.5,7.34,1887.53,Administration,Urban,0
2025-05-16,VH1033,Truck,DR0533,Delhi,Delhi,Petrol,17.72,103.02,1825.51,91.8,5.18,836.82,Sales,Urban,0
2025-09-02,VH1034,Truck,DR0534,Bengaluru,Karnataka,Diesel,14.43,87.61,1264.21,124.4,8.62,958.29,Logistics,Urban,0
2025-03-13,VH1035,Mini-Truck,DR0535,Bengaluru,Karnataka,Diesel,14.03,86.37,1211.77,114.2,8.14,1629.84,Operations,Mixed,0
2024-11-24,VH1036,Car,DR0536,Pune,Maharashtra,CNG,8.31,80.12,665.8,127.0,15.28,487.63,Sales,Urban,0
2025-09-23,VH1037,SUV,DR0537,Ahmedabad,Gujarat,Diesel,12.71,91.31,1160.55,140.3,11.04,1189.91,Administration,Mixed,0
2024-08-30,VH1038,Bus,DR0538,Ahmedabad,Gujarat,Diesel,21.96,93.02,2042.72,137.0,6.24,1002.33,Maintenance,Mixed,0
2025-02-22,VH1039,Van,DR0539,Bengaluru,Karnataka,Petrol,15.3,100.97,1544.84,242.6,15.86,992.52,Operations,Highway,0
2025-09-22,VH1040,Bus,DR0540,Mumbai,Maharashtra,Diesel,13.36,88.15,1177.68,77.5,5.8,2291.01,Administration,Urban,0
2024-03-24,VH1041,Van,DR0541,Bengaluru,Karnataka,CNG,13.82,84.24,1164.2,214.4,15.51,1624.33,Maintenance,Highway,0
2024-09-07,VH1042,Bus,DR0542,Hyderabad,Telangana,Petrol,28.83,99.31,2863.11,227.5,7.89,1007.97,Administration,Highway,0
2024-03-15,VH1043,SUV,DR0543,Mumbai,Maharashtra,Diesel,7.03,90.55,636.57,62.4,8.88,575.35,Logistics,Urban,0
2025-01-22,VH1044,Bus,DR0544,Delhi,Delhi,Petrol,17.38,99.09,1722.18,75.6,4.35,1917.4,Administration,Urban,0
2025-09-05,VH1045,SUV,DR0545,Ahmedabad,Gujarat,Diesel,7.41,85.45,633.18,101.1,13.64,1078.81,Maintenance,Urban,0
2025-11-23,VH1046,Bus,DR0546,Mumbai,Maharashtra,CNG,12.47,83.66,1043.24,97.3,7.8,315.05,Administration,Mixed,0
2025-01-11,VH1047,Bus,DR0547,Pune,Maharashtra,Diesel,35.06,92.51,3243.4,271.7,7.75,2028.93,Sales,Highway,0
2025-03-16,VH1048,Truck,DR0548,Hyderabad,Telangana,Petrol,28.86,96.57,2787.01,190.2,6.59,1191.21,Sales,Highway,0
2024-04-08,VH1049,Bus,DR0549,Delhi,Delhi,Petrol,31.12,103.35,3216.25,226.9,7.29,1035.82,Sales,Highway,0
2025-03-15,VH1050,Car,DR0550,Hyderabad,Telangana,Diesel,7.87,87.12,685.63,143.1,18.18,2390.97,Maintenance,Highway,0
2024-06-15,VH1051,Truck,DR0551,Hyderabad,Telangana,Petrol,23.84,98.39,2345.62,129.2,5.42,873.1,Operations,Urban,0
2024-11-04,VH1052,SUV,DR0552,Kolkata,West Bengal,Petrol,15.71,101.11,1588.44,202.3,12.88,1289.29,Operations,Mixed,0
2024-01-24,VH1053,Mini-Truck,DR0553,Hyderabad,Telangana,Diesel,14.3,93.7,1339.91,117.8,8.24,1414.23,Sales,Urban,0
2024-07-02,VH1054,Car,DR0554,Pune,Maharashtra,Diesel,10.99,90.7,996.79,189.0,17.19,968.19,Sales,Highway,0
2024-12-04,VH1055,Bus,DR0555,Bengaluru,Karnataka,Diesel,4.65,85.22,396.27,28.8,6.19,1507.14,Operations,Urban,0
2024-12-04,VH1055,Bus,DR0555,Bengaluru,Karnataka,Diesel,4.65,85.22,396.27,28.8,6.19,1507.14,Operations,Urban,0
2025-01-21,VH1057,Truck,DR0557,Chennai,Tamil Nadu,CNG,37.38,83.45,3119.36,209.3,5.6,1372.66,Sales,Mixed,0
2025-06-14,VH1058,Mini-Truck,DR0558,Hyderabad,Telangana,Petrol,6.15,100.7,619.31,70.3,11.44,12.45,Sales,Mixed,0
2024-10-22,VH1059,SUV,DR0559,Chennai,Tamil Nadu,Diesel,19.64,85.51,1679.42,274.4,13.97,786.31,Logistics,Highway,0
2025-04-24,VH1060,Car,DR0560,Pune,Maharashtra,Petrol,10.06,95.16,957.31,211.7,21.04,1172.11,Operations,Highway,0
2025-12-26,VH1061,Van,DR0561,Ahmedabad,Gujarat,Petrol,14.78,97.48,1440.75,208.1,14.08,618.5,Administration,Highway,0
2025-12-13,VH1062,Van,DR0562,Chennai,Tamil Nadu,Diesel,16.05,86.67,1391.05,248.7,15.5,1013.5,Logistics,Highway,0
2024-09-05,VH1063,Car,DR0563,Delhi,Delhi,Diesel,1.08,88.15,95.2,21.5,19.88,543.92,Administration,Urban,0
2024-10-26,VH1064,Mini-Truck,DR0564,Delhi,Delhi,Petrol,22.24,97.08,2159.06,217.1,9.76,810.1,Logistics,Highway,0
2024-12-23,VH1065,Mini-Truck,DR0565,Kolkata,West Bengal,CNG,7.55,84.37,636.99,90.3,11.96,1565.08,Maintenance,Urban,0
2025-08-22,VH1066,SUV,DR0566,Mumbai,Maharashtra,CNG,17.38,83.17,1445.49,140.4,8.08,1235.51,Logistics,Mixed,0
2025-11-24,VH1067,Car,DR0567,Ahmedabad,Gujarat,Diesel,9.6,90.11,865.06,143.4,14.93,104.01,Administration,Mixed,0
2025-09-30,VH1068,Mini-Truck,DR0568,Mumbai,Maharashtra,Petrol,20.89,101.44,2119.08,227.5,10.89,736.05,Logistics,Highway,0
2024-11-19,VH1069,Car,DR0569,Delhi,Delhi,Petrol,13.14,103.82,1364.19,231.2,17.59,1741.65,Maintenance,Highway,0
2025-01-03,VH1070,Mini-Truck,DR0570,Kolkata,West Bengal,Diesel,3.0,93.39,280.17,34.1,11.38,980.32,Operations,Urban,0
2025-05-13,VH1071,SUV,DR0571,Ahmedabad,Gujarat,CNG,12.16,75.93,923.31,118.1,9.71,1875.57,Administration,Urban,0
2024-12-26,VH1072,Mini-Truck,DR0572,Hyderabad,Telangana,Diesel,21.67,85.02,1842.38,229.3,10.58,2255.05,Operations,Highway,0
2024-04-12,VH1073,Mini-Truck,DR0573,Mumbai,Maharashtra,Diesel,16.24,85.85,1394.2,150.7,9.28,502.76,Administration,Mixed,0
2024-03-08,VH1074,Bus,DR0574,Delhi,Delhi,Petrol,23.18,98.22,2276.74,103.6,4.47,1244.06,Maintenance,Urban,0
2024-06-23,VH1075,Van,DR0575,Pune,Maharashtra,Diesel,14.7,91.15,1339.9,219.5,14.93,1243.24,Logistics,Highway,0
2025-10-22,VH1076,Car,DR0576,Ahmedabad,Gujarat,Petrol,43.86,96.18,4218.45,157.1,12.29,859.97,Operations,Mixed,1
2024-02-29,VH1077,Mini-Truck,DR0577,Chennai,Tamil Nadu,CNG,3.04,77.14,234.51,42.5,13.99,2049.0,Operations,Urban,0
2024-02-03,VH1078,Car,DR0578,Mumbai,Maharashtra,Diesel,14.21,90.52,1286.29,192.8,13.57,908.29,Operations,Highway,0
2024-09-14,VH1079,Bus,DR0579,Ahmedabad,Gujarat,Diesel,25.65,88.69,2274.9,108.5,4.23,1686.08,Operations,Urban,0
2024-02-20,VH1080,Van,DR0580,Delhi,Delhi,Diesel,7.23,90.79,656.41,91.2,12.62,1249.16,Logistics,Mixed,0
2024-08-14,VH1081,Mini-Truck,DR0581,Kolkata,West Bengal,Diesel,5.78,85.72,495.46,75.7,13.1,1841.29,Maintenance,Urban,0
2025-08-12,VH1082,Mini-Truck,DR0582,Kolkata,West Bengal,Diesel,15.32,89.4,1369.61,172.7,11.27,1785.84,Sales,Highway,0
2025-05-24,VH1083,Mini-Truck,DR0583,Ahmedabad,Gujarat,Diesel,14.59,92.72,1352.78,118.5,8.12,457.17,Maintenance,Urban,0
2025-01-19,VH1084,Van,DR0584,Kolkata,West Bengal,Diesel,18.08,87.08,1574.41,243.9,13.49,1918.1,Maintenance,Highway,0
2025-08-05,VH1085,Bus,DR0585,Chennai,Tamil Nadu,Petrol,24.35,100.39,2444.5,145.6,5.98,677.45,Maintenance,Highway,0
2025-11-13,VH1086,Bus,DR0586,Ahmedabad,Gujarat,Diesel,18.9,89.8,1697.22,79.4,4.2,961.43,Operations,Urban,0
2024-02-08,VH1087,Van,DR0587,Kolkata,West Bengal,CNG,15.32,83.77,1283.36,183.5,11.98,1758.34,Administration,Highway,0
2025-11-19,VH1088,Car,DR0588,Hyderabad,Telangana,Petrol,10.21,99.94,1020.39,199.9,19.57,1080.75,Sales,Highway,0
2024-02-27,VH1089,Bus,DR0589,Mumbai,Maharashtra,Petrol,25.34,103.29,2617.37,146.2,5.77,546.29,Operations,Mixed,0
2025-02-06,VH1090,Bus,DR0590,Chennai,Tamil Nadu,CNG,19.13,82.16,1571.72,132.2,6.91,850.89,Maintenance,Mixed,0
2025-03-07,VH1091,Truck,DR0591,Delhi,Delhi,Petrol,25.59,104.34,2670.06,265.4,10.37,1139.97,Maintenance,Highway,0
2024-01-09,VH1092,Car,DR0592,Ahmedabad,Gujarat,Diesel,5.71,90.47,516.58,125.0,21.89,1194.17,Maintenance,Urban,0
2024-01-25,VH1093,Car,DR0593,Ahmedabad,Gujarat,CNG,8.76,82.9,726.2,137.3,15.67,911.37,Maintenance,Mixed,0
2024-07-28,VH1094,Car,DR0594,Ahmedabad,Gujarat,Diesel,7.3,86.59,632.11,149.2,20.44,1210.13,Administration,Mixed,0
